id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,blossom end shape,calyx constriction,calyx margin,calyx shape,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,fruit persistance,fruit set,pungency,plant height,plant width,anther color,corolla color,corolla spots,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),anthocyanin immature fruit,capsaicin content,dihydrocpasaicin content,total capsaicinoid content,percent dry weight,beet curly top virus,phytophthora,dwarfism,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,male sterility,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,bract length in millimeters,branching index,inflorescence density,terminal inflorescence,hundred seed weight,number of seeds per gram
1906252,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906252,PI 666388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515433,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515433,PI 593621,Capsicum pubescens Ruiz & Pav.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225544,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1225544,PI 298647,Capsicum annuum L.,9.0,,9.0,5.0,1.0,3.0,2.0,,1.0,1.0,0.0,4.0,,1.0,1.0,2.0,25.0,5.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,0.0,7.0,5.0,7.0,0.0,3.0,1.0,50.0,45.0,3.0,1.0,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252707,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1252707,PI 339094,Capsicum annuum L.,9.0,,7.0,1.0,,9.0,1.0,,1.0,1.0,,15.0,,1.0,1.0,1.0,,3.0,3.0,,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,1.0,3.0,0.0,,1.0,,0.0,5.0,,65.0,60.0,3.0,1.0,,1.0,5.0,,9.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336536,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336536,PI 441600,Capsicum chinense Jacq.,,,,,,,,,,,,4.81,,3.0,,,7.1,2.26,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,438.9,160.02,598.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196516,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196516,PI 257069,Capsicum frutescens L.,,,,,,,1.0,,,,,,,2.0,9.0,,,,,,,,2.0,,,,,,,,,,9.0,,,5.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161201,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1161201,PI 187314,Capsicum annuum L.,9.0,,,,,,2.0,,1.0,1.0,0.0,12.0,,1.0,1.0,1.0,,4.0,2.0,3.0,,,2.0,1.0,5.0,,1.0,,1.0,,,,5.0,7.0,,5.0,1.0,48.0,35.0,,1.0,,1.0,4.0,,8.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224941,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1224941,PI 297495,Capsicum annuum L.,5.0,,7.0,1.0,,3.0,1.0,,1.0,1.0,0.0,10.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,7.0,3.0,9.0,5.0,,0.0,6.0,1.0,45.0,60.0,3.0,1.0,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266804,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266804,PI 357488,Capsicum annuum L.,9.0,,,,,,2.0,,,,,11.0,,1.0,1.0,1.0,,3.0,,,,,2.0,,,,,,,,,,1.0,,,5.0,,35.0,20.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572469,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572469,PI 645515,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136353,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1136353,PI 152234,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,5.0,1.0,,5.0,1.0,,1.0,1.0,1.0,12.0,,1.0,1.0,1.0,9.0,1.0,3.0,0.0,1.0,3.0,5.0,1.0,9.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,9.0,9.0,0.0,5.0,1.0,80.0,85.0,1.0,1.0,2.0,1.0,4.0,0.3,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150950,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1150950,PI 173876,Capsicum annuum L.,9.0,,9.0,1.0,,9.0,1.0,,1.0,1.0,0.0,9.0,,1.0,1.0,1.0,,2.0,,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,,5.0,0.0,9.0,5.0,5.0,,3.0,1.0,57.0,,3.0,1.0,,1.0,3.0,,6.0,6.0,5.0,,9.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047478,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047478,Grif 9251,Capsicum chinense Jacq.,,,,,,,,,,,,3.66,,,,,,1.2,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.56,323.69,1125.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143799,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1143799,PI 167064,Capsicum annuum L.,9.0,,9.0,1.0,,7.0,1.0,,1.0,1.0,,15.0,,1.0,1.0,1.0,,2.0,2.0,0.0,1.0,,2.0,,1.0,,1.0,,,5.0,0.0,7.0,1.0,5.0,,5.0,1.0,70.0,40.0,3.0,1.0,,1.0,5.0,,7.0,7.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572443,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572443,PI 653634,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906440,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906440,PI 666528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906360,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906360,PI 666470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572280,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572280,PI 640525,Capsicum annuum L.,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266746,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266746,PI 357430,Capsicum annuum L.,9.0,,5.0,,,7.0,2.0,,1.0,1.0,0.0,,,1.0,,,,,2.0,,1.0,3.0,2.0,1.0,7.0,5.0,1.0,,1.0,5.0,0.0,,1.0,,0.0,5.0,,30.0,65.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196514,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196514,PI 257067,Capsicum spp.,,,,,,,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,9.0,,,5.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266786,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266786,PI 357470,Capsicum annuum L.,9.0,,7.0,1.0,,,1.0,,1.0,,0.0,7.0,,1.0,9.0,,,1.0,2.0,,1.0,,,1.0,5.0,1.0,1.0,,1.0,3.0,3.0,,1.0,,0.0,9.0,1.0,40.0,30.0,3.0,1.0,,1.0,5.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275762,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1275762,PI 368084,Capsicum frutescens L.,,,,3.0,,3.0,1.0,,1.0,,0.0,1.0,,1.0,9.0,4.0,0.8,1.0,3.0,0.0,1.0,2.0,2.0,,,,1.0,,1.0,,0.0,5.0,8.0,9.0,0.0,9.0,1.0,60.0,55.0,4.0,2.0,,,9.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289621,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1289621,PI 385960,Capsicum annuum L.,9.0,,,,,,2.0,,,,,8.0,,1.0,1.0,6.0,,5.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,50.0,65.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138585,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1138585,PI 159273,Capsicum annuum L.,9.0,1.0,9.0,1.0,,3.0,1.0,1.0,1.0,1.0,0.0,7.0,,1.0,,1.0,1.0,2.0,,0.0,3.0,,2.0,,1.0,3.0,1.0,,,5.0,0.0,9.0,5.0,5.0,,6.0,1.0,40.0,,3.0,1.0,,1.0,5.0,,5.0,5.0,9.0,9.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277406,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1277406,PI 370391,Capsicum annuum L.,9.0,,,,,,2.0,,,,,12.0,,1.0,1.0,1.0,,3.0,,,,,2.0,,,,,,,,,,5.0,,,5.0,,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906449,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906449,PI 666535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155141,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1155141,PI 179195,Capsicum annuum L.,8.0,,9.0,,,,2.0,,1.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,,3.0,,1.0,3.0,4.0,2.0,1.0,,,1.0,,1.0,1.0,0.0,,5.0,3.0,,5.0,1.0,52.0,50.0,3.0,1.0,,1.0,4.0,,6.0,7.0,5.0,9.0,9.0,9.0,9.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170710,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1170710,PI 203523,Capsicum annuum L.,9.0,,9.0,1.0,,5.0,1.0,,2.0,1.0,0.0,4.0,,1.0,9.0,4.0,,2.0,6.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,,1.0,1.0,1.0,9.0,5.0,1.0,,4.0,1.0,55.0,60.0,4.0,3.0,,1.0,3.0,,6.0,7.0,9.0,9.0,9.0,9.0,,9.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151114,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1151114,PI 174125,Capsicum annuum L.,9.0,,9.0,9.0,1.0,3.0,2.0,,1.0,1.0,0.0,7.0,,1.0,1.0,4.0,,4.0,2.0,1.0,3.0,,2.0,1.0,7.0,7.0,,,1.0,1.0,0.0,9.0,1.0,9.0,,4.0,,36.0,40.0,2.0,1.0,,1.0,3.0,,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334336,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334336,PI 439400,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,5.0,,,3.0,1.0,,1.0,1.0,0.0,4.0,,1.0,,,3.8,1.5,2.0,0.0,1.0,3.0,,1.0,9.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,,7.0,1.0,5.0,1.0,,,1.0,1.0,2.0,1.0,3.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220095,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1220095,PI 290973,Capsicum annuum L.,5.0,,7.0,1.0,,5.0,1.0,,1.0,1.0,0.0,5.0,,3.0,1.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,5.0,3.0,7.0,8.0,,0.0,4.0,1.0,40.0,,3.0,1.0,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906302,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906302,PI 666419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284072,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284072,PI 379180,Capsicum annuum L.,7.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,5.0,,,,,50.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1438122,PI 543186,Capsicum spp.,,,5.0,9.0,1.0,3.0,,,2.0,3.0,0.0,6.0,,,1.0,,,3.0,4.0,7.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,,2.0,5.0,9.0,9.0,,1.0,,9.0,1.0,,,3.0,2.0,,1.0,3.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047804,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047804,Grif 9310,Capsicum frutescens L.,,,9.0,5.0,,5.0,,,2.0,1.0,0.0,4.0,,,9.0,3.0,,1.0,3.0,3.0,5.0,3.0,2.0,1.0,9.0,5.0,1.0,,1.0,1.0,1.0,9.0,,7.0,,5.0,1.0,,,3.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633330,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1633330,Grif 15020,Capsicum flexuosum Sendtn.,,,5.0,5.0,,2.0,1.0,,1.0,2.0,0.0,0.5,,,3.0,3.0,0.1,0.5,2.0,0.0,1.0,2.0,2.0,,3.0,1.0,3.0,,1.0,5.0,0.0,5.0,5.0,9.0,0.0,9.0,1.0,,,1.0,1.0,3.0,1.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1180658,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1180658,PI 224443,Capsicum chinense Jacq.,,,3.0,,1.0,3.0,2.0,,1.0,,0.0,4.0,,3.0,1.0,2.0,9.1,4.0,2.0,0.0,5.0,3.0,2.0,,5.0,3.0,1.0,,1.0,9.0,0.0,7.0,1.0,9.0,0.0,7.0,1.0,55.0,75.0,4.0,2.0,,1.0,3.0,,,,7.0,,,,,,,,,60.41,87.8,148.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209266,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1209266,PI 281398,Capsicum spp.,,,,,,5.0,1.0,,1.0,1.0,0.0,1.0,,1.0,9.0,3.0,2.1,1.0,,0.0,1.0,,2.0,1.0,9.0,,1.0,1.0,1.0,,,,8.0,5.0,1.0,5.0,1.0,55.0,,,1.0,,1.0,3.5,0.2,,,5.0,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284095,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1284095,PI 379204,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196621,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196621,PI 257183,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,9.0,1.0,,9.0,2.0,,1.0,1.0,0.0,15.0,,1.0,1.0,1.0,22.2,3.0,2.0,0.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,,1.0,9.0,0.0,7.0,8.0,9.0,0.0,3.0,1.0,70.0,,1.0,1.0,2.0,1.0,9.0,0.2,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266960,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266960,PI 357644,Capsicum annuum L.,9.0,,7.0,1.0,,9.0,2.0,,1.0,1.0,1.0,10.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,1.0,,5.0,1.0,,1.0,1.0,0.0,,8.0,,0.0,5.0,1.0,50.0,40.0,3.0,1.0,,1.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048667,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048667,Grif 9444,Capsicum spp.,,,9.0,,1.0,7.0,,,2.0,1.0,0.0,,,,1.0,1.0,,,2.0,,1.0,,3.0,1.0,5.0,3.0,1.0,,1.0,5.0,5.0,1.0,,,0.0,,1.0,,,3.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334402,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334402,PI 439466,Capsicum chinense Jacq.,,,5.0,1.0,1.0,5.0,,,2.0,,0.0,5.28,,,1.0,1.0,1.0,0.95,2.0,,2.0,,5.0,1.0,5.0,5.0,1.0,,,7.0,7.0,5.0,,,0.0,,1.0,,,4.0,2.0,,1.0,5.0,,,,,,,,,,,,,634.53,245.88,880.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906254,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906254,PI 666548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186404,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1186404,PI 238058,Capsicum annuum L.,8.0,,,,,,2.0,,,,,4.0,,1.0,1.0,4.0,,2.0,,,,,2.0,,,,,,,,,,9.0,,,9.0,,30.0,50.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334257,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334257,PI 439321,Capsicum annuum L.,3.0,,9.0,,,7.0,,,1.0,1.0,0.0,,,,,,,,1.0,,1.0,,2.0,1.0,5.0,,1.0,,,,0.0,9.0,,,0.0,,1.0,,,3.0,1.0,,1.0,5.0,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572390,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572390,PI 640577,Capsicum annuum L.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515312,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515312,PI 593524,Capsicum annuum L.,2.0,,7.0,1.0,,7.0,,,1.0,1.0,0.0,,,,9.0,1.0,,,2.0,,1.0,2.0,2.0,1.0,9.0,1.0,1.0,,,9.0,9.0,9.0,,,1.0,,1.0,,,3.0,1.0,,1.0,5.0,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218582,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1218582,PI 288981,Capsicum annuum L.,8.0,,,,,,2.0,,,,,8.0,,1.0,1.0,4.0,,4.0,,,,,2.0,,,,,,,,,,5.0,,,6.0,,45.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334240,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1334240,PI 439304,Capsicum annuum L.,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153755,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1153755,PI 177293,Capsicum annuum L.,8.0,,9.0,,,,2.0,,1.0,1.0,0.0,15.0,,1.0,1.0,1.0,,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,9.0,1.0,,1.0,1.0,0.0,7.0,5.0,3.0,,4.0,1.0,52.0,,3.0,1.0,,1.0,2.0,,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573264,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1573264,PI 640783,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201669,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1201669,PI 268104,Capsicum annuum L.,9.0,,,,,,2.0,,,,,6.0,,1.0,1.0,4.0,,4.0,,,,,2.0,,,,,,,,,,5.0,,,4.0,,40.0,75.0,,,,,,,,,1.0,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572244,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572244,PI 640511,Capsicum annuum L.,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572468,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572468,PI 640624,Capsicum annuum L.,9.0,,,,,,,,,,,5.35,,,,,4.8,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572868,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572868,PI 645534,Capsicum annuum L.,9.0,,,,,,,,,,,6.93,,,,,7.2,1.93,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152891,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1152891,PI 176456,Capsicum annuum L.,9.0,,9.0,,,7.0,2.0,,1.0,1.0,1.0,9.0,,1.0,1.0,4.0,,5.0,2.0,0.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,0.0,9.0,5.0,7.0,,4.0,1.0,38.0,,4.0,1.0,,1.0,4.0,,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533901,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1533901,PI 596059,Capsicum baccatum L. var. baccatum,,,5.0,3.0,,1.0,1.0,,1.0,1.0,0.0,1.0,,,,1.0,0.2,0.5,2.0,0.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,,1.0,5.0,,9.0,0.0,,1.0,,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047253,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047253,PI 660972,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,,9.0,1.0,1.0,7.0,1.0,,1.0,1.0,0.0,7.0,,1.0,1.0,4.0,19.1,2.5,3.0,3.0,7.0,4.0,5.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,9.0,1.0,7.0,1.0,,,1.0,1.0,2.0,1.0,6.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
