id,url,plant_id,latin_name,phytophthora root rot,plant habit,anther color,blossom end shape,calyx margin,corolla color,cotyledon color,filament color,flowers per axil,fruit corkiness,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,anthocyanin immature fruit,calyx shape,fasciculated,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,days to maturity,accession uniformity,fruit persistance,fruit set,determinate habit,calyx constriction,fruit neck constriction,stem anthocyanin,pungency,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,male sterility,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,corolla spots,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,dwarfism,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1056365,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1056365,PI 593501,Capsicum annuum L.,6.0,9.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,9.0,5.0,9.0,,,,,,,,,2.0,,,,0.0,,,,,,1.0,,,,,,,,5.0,5.0,,,,,,,,,,,,,
1058034,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058034,PI 585238,Capsicum annuum L.,9.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,9.0,,1.0,,7.0,,2.3,1.0,0.0,2.0,,,7.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058041,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058041,PI 585239,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,,1.0,7.0,1.0,1.0,1.0,0.0,9.0,,1.0,,7.0,1.0,5.3,1.5,0.0,3.0,9.0,,9.0,1.0,7.0,,1.0,,1.0,1.0,,,0.2,,,,,,,,,,2.0,,,,,,,,,
1058044,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058044,PI 585240,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,,4.0,9.0,1.0,1.0,1.0,0.0,9.0,,1.0,,10.0,1.0,11.0,2.0,0.0,3.0,9.0,,9.0,1.0,5.0,,,,1.0,1.0,,,0.3,,,,,,,,,,2.0,,,,,,,,,
1058050,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058050,PI 585241,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,,1.0,,11.0,,10.2,1.5,0.0,3.0,,,9.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,
1058053,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058053,PI 585242,Capsicum baccatum L.,,9.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,,4.0,5.0,1.0,1.0,1.0,0.0,7.0,,2.0,,4.5,1.0,6.1,3.0,0.0,3.0,9.0,,9.0,1.0,7.0,,1.0,,1.0,1.0,,,0.2,,,,,,,,,,1.0,,,,,,,,,
1058059,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058059,PI 585243,Capsicum baccatum L.,,9.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,,3.0,8.0,1.0,1.0,9.0,1.0,5.0,,1.0,,6.0,1.0,5.0,2.0,0.0,4.0,9.0,,9.0,0.0,7.0,,,,1.0,1.0,,,0.2,,,,,,,,,,2.0,,,,,,,,,
1058062,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058062,PI 585244,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,5.0,1.0,,3.0,1.0,1.0,1.0,1.0,0.0,7.0,5.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,0.0,5.0,,2.0,,3.0,,3.7,2.0,0.0,3.0,,,9.0,1.0,,,,,,1.0,,,,,,,,,,37.2,9.0,46.2,2.0,,,,,,,,,
1058069,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058069,PI 585245,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,2.0,1.0,4.0,,1.0,1.0,7.0,1.0,4.0,,2.0,,3.0,1.0,6.4,3.0,0.0,,9.0,,9.0,1.0,7.0,,,,1.0,1.0,,,0.2,,,,,,,,,,3.0,,,,,,,,,
1058072,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058072,PI 585246,Capsicum annuum L.,9.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,,0.0,1.0,1.0,3.0,4.0,2.0,,1.0,6.0,1.0,1.0,7.0,3.0,5.0,,1.0,,9.0,1.0,7.4,1.5,0.0,2.0,,,1.0,1.0,,,,,,1.0,,,0.2,,5.0,5.0,,,,,,,3.0,,,,,,,,,
1058079,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058079,PI 585247,Capsicum baccatum L.,,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,7.0,0.0,3.0,,1.0,,10.0,1.0,9.1,2.0,0.0,3.0,9.0,,9.0,0.0,9.0,,,,1.0,1.0,,,0.2,,,,,,,,,,2.0,,,,,,,,,
1058082,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058082,PI 585248,Capsicum baccatum L.,,7.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,,9.0,1.0,,9.0,1.0,,,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,98.0,75.2,173.1,3.0,,,,,,,,,
1058089,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058089,PI 585249,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,5.0,1.0,,9.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.0,1.0,2.0,1.0,1.0,9.0,1.0,,9.0,1.0,5.0,,1.0,,6.0,1.0,6.6,2.0,0.0,,7.0,,9.0,0.0,5.0,,,,1.0,1.0,,,0.2,,,,,,,133.9,32.6,166.5,3.0,,,,,,,,,
1058092,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058092,PI 585250,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,,4.0,8.0,1.0,1.0,9.0,2.0,5.0,,2.0,,2.5,1.0,2.4,1.5,0.0,4.0,9.0,,9.0,0.0,7.0,,,,1.0,1.0,,,0.1,,,,,,,,,,2.0,,,,,,,,,
1058098,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058098,PI 585251,Capsicum frutescens L.,,5.0,3.0,5.0,3.0,1.0,1.0,2.0,,0.0,1.0,2.0,3.0,5.0,2.0,,4.0,4.0,1.0,1.0,5.0,1.0,7.0,,,,,,,,,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058101,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058101,PI 585252,Capsicum chinense Jacq.,,5.0,3.0,1.0,1.0,2.0,1.0,2.0,,0.0,1.0,2.0,3.0,3.0,2.0,,2.0,5.0,1.0,1.0,5.0,0.0,6.0,,,,8.31,,11.5,2.61,,,,,,,,,1.0,,,1.0,,,,,9.0,9.0,,,,50.94,41.62,92.56,,,,,,,,,,
1058108,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058108,PI 585253,Capsicum chinense Jacq.,,8.0,,2.0,7.0,1.0,1.0,2.0,,2.0,,1.0,,4.0,2.0,1.0,3.0,3.5,1.0,1.0,3.0,0.0,7.0,,1.0,1.0,11.0,,9.1,2.0,0.0,3.0,,7.0,,1.0,3.0,,1.0,,,1.0,,,0.2,,,,,,,120.1,19.8,139.9,,4.0,,,,,,,,
1058113,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058113,PI 585254,Capsicum frutescens L.,,9.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,9.0,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,0.0,7.0,,,,2.23,,0.3,1.32,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058114,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058114,PI 585255,Capsicum frutescens L.,,5.0,4.0,1.0,,2.0,1.0,2.0,2.0,0.0,9.0,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,5.0,0.0,3.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,
1058122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058122,PI 585256,Capsicum frutescens L.,,9.0,3.0,7.0,3.0,2.0,1.0,2.0,,0.0,9.0,3.0,2.0,5.0,2.0,,1.0,5.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058123,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058123,PI 585257,Capsicum frutescens L.,,9.0,3.0,1.0,1.0,2.0,1.0,1.0,,0.0,9.0,1.0,2.0,1.0,5.0,,1.0,9.0,1.0,1.0,5.0,2.0,7.0,,1.0,,2.5,,0.4,0.5,0.0,2.0,,,9.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058152,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058152,PI 585262,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,1.0,7.0,5.0,1.0,2.0,1.0,0.0,1.0,4.0,,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058162,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058162,PI 585264,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,,5.0,4.0,3.0,1.0,1.0,0.0,5.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,7.0,7.0,,,,,,,1.0,,,,,,,,,
1058163,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058163,PI 585265,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,1.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,5.0,7.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1058172,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058172,PI 585266,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058173,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058173,PI 585267,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,5.0,7.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058182,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058182,PI 585268,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,7.0,7.0,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,9.0,,,,,
1058183,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058183,PI 585269,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,7.0,9.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,7.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058192,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058192,PI 585270,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,6.0,5.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,7.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058202,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058202,PI 585272,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,7.0,5.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058203,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058203,PI 585273,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,7.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,3.0,1.0,1.0,5.0,5.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058212,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058212,PI 585274,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,6.0,9.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,9.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,9.0,,,,,,,1.0,,,,9.0,,,,,
1058213,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058213,PI 585275,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,1.0,7.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1058222,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058222,PI 585276,Capsicum pubescens Ruiz & Pav.,,1.0,4.0,5.0,9.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,9.0,3.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,9.0,,,,,
1058223,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058223,PI 585277,Capsicum pubescens Ruiz & Pav.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058232,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1058232,PI 585278,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072324,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072324,PI 592810,Capsicum annuum L.,1.0,9.0,3.0,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,0.0,9.0,,2.0,,14.5,1.0,35.3,3.7,0.0,2.0,1.0,5.0,9.0,0.0,9.0,,1.0,,1.0,1.0,57.0,24.0,0.3,5.0,,,,,,,,,,,,,,,,,,
1072329,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072329,PI 635809,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072334,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1072334,PI 592811,Capsicum annuum L.,2.0,9.0,2.0,9.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,1.0,,2.0,,12.0,2.0,28.2,3.0,0.0,2.0,1.0,5.0,9.0,,9.0,,,,,,45.0,24.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1077874,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077874,PI 586666,Capsicum annuum L.,9.0,9.0,4.0,1.0,9.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,9.0,0.0,9.0,1.0,1.0,,12.0,1.0,10.3,2.0,0.0,2.0,1.0,8.0,9.0,,9.0,,1.0,,,1.0,48.0,33.0,0.2,5.0,8.0,7.0,,,,,,,,,,,,,,,,
1077881,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077881,PI 592812,Capsicum annuum L.,9.0,9.0,3.0,9.0,9.0,1.0,,1.0,1.0,0.0,9.0,1.0,3.0,1.0,2.0,1.0,5.0,,1.0,,9.0,3.0,9.0,,2.0,,10.0,3.0,26.6,3.2,3.0,3.0,9.0,5.0,9.0,,9.0,,,1.0,1.0,,48.0,31.0,0.3,1.0,,,1.0,,,,,,,,,,,,,,,
1077893,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077893,PI 592813,Capsicum annuum L.,9.0,9.0,2.0,9.0,1.0,1.0,,1.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,1.0,,2.5,1.0,22.8,4.0,0.0,2.0,9.0,1.0,9.0,,9.0,,,,,1.0,40.0,23.0,0.6,5.0,,,,,,,,,,,,,,,,,,
1077895,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077895,PI 592814,Capsicum annuum L.,9.0,9.0,4.0,9.0,1.0,1.0,,1.0,1.0,0.0,9.0,3.0,1.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,2.0,,2.3,2.0,15.7,2.7,9.0,2.0,1.0,1.0,9.0,,9.0,,,,,,47.0,25.0,0.4,1.0,5.0,5.0,,,,,,,,,,,,,,,,
1077900,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077900,PI 592815,Capsicum annuum L.,,9.0,4.0,9.0,1.0,2.0,,1.0,1.0,0.0,1.0,4.0,1.0,9.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,0.0,1.0,,2.0,,3.0,1.0,10.5,3.5,0.0,3.0,1.0,1.0,9.0,0.0,9.0,,,,,,47.0,26.0,0.4,1.0,,,1.0,,,,,,,,,,,,,,,
1077903,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077903,PI 635811,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.02,,33.5,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077908,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077908,PI 586667,Capsicum annuum L.,7.0,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,,1.0,,9.0,0.0,5.0,,1.0,,3.2,1.0,45.2,4.5,0.0,3.0,1.0,5.0,9.0,,9.0,,1.0,,,,49.0,49.0,0.5,1.0,,,,,,,,,,,,,,,,,,
1077911,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077911,PI 592816,Capsicum annuum L.,7.0,9.0,3.0,1.0,9.0,1.0,,1.0,1.0,0.0,1.0,1.0,4.0,9.0,2.0,1.0,5.0,5.0,1.0,1.0,9.0,0.0,5.0,,2.0,,2.3,1.0,32.3,3.6,0.0,2.0,1.0,8.0,9.0,0.0,9.0,,,,,,45.0,31.0,0.4,1.0,,,1.0,,,,,,,,,,,,,,,
1077916,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1077916,PI 586668,Capsicum annuum L.,3.0,7.0,3.0,,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,5.0,0.0,5.0,1.0,2.0,,13.0,,10.8,4.0,0.0,3.0,5.0,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083882,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1083882,PI 586669,Capsicum annuum L.,,9.0,2.0,9.0,9.0,1.0,,1.0,1.0,5.0,5.0,6.0,1.0,1.0,2.0,,9.0,,1.0,,9.0,0.0,5.0,,2.0,,6.0,1.0,70.0,6.5,0.0,3.0,1.0,1.0,9.0,,9.0,,,,,,45.0,36.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1083885,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1083885,PI 592817,Capsicum annuum L.,6.0,9.0,2.0,9.0,9.0,1.0,,1.0,1.0,0.0,9.0,6.0,2.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,2.0,,5.5,1.0,75.7,5.0,0.0,2.0,9.0,9.0,9.0,,9.0,,1.0,,,,41.0,30.0,0.6,1.0,,,1.0,,,,,,,,,,,,,,,
1083912,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1083912,PI 592818,Capsicum annuum L.,,9.0,3.0,9.0,1.0,1.0,,1.0,1.0,5.0,9.0,6.0,4.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,5.0,,1.0,,7.0,1.0,75.2,5.2,0.0,4.0,1.0,5.0,9.0,,9.0,,1.0,,,1.0,40.0,23.0,0.6,9.0,,,1.0,,,,,,,,,,,,,,,
1083913,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1083913,PI 586670,Capsicum annuum L.,8.0,5.0,3.0,,5.0,1.0,1.0,1.0,1.0,0.0,,4.0,3.0,1.0,2.0,1.0,9.0,5.0,1.0,1.0,3.0,0.0,,,,,,,,,,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083918,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1083918,PI 592819,Capsicum annuum L.,,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,4.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,9.0,,2.0,,15.5,1.0,55.0,3.5,0.0,2.0,1.0,8.0,9.0,,9.0,,,1.0,1.0,,41.0,27.0,0.3,1.0,,,,,,,,,,,,,,,,,,
1084312,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084312,PI 635812,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084318,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084318,PI 635813,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084323,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084323,PI 586671,Capsicum annuum L.,6.0,5.0,2.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,9.0,6.0,2.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,,,,,,,,,,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084324,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084324,PI 635814,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084328,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084328,PI 635815,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084331,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084331,PI 592821,Capsicum annuum L.,,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,4.0,1.0,9.0,2.0,1.0,5.0,,1.0,,9.0,3.0,1.0,,2.0,,6.5,1.0,51.6,5.0,3.0,2.0,1.0,5.0,9.0,,9.0,,,,,,50.0,37.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1084335,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1084335,PI 635816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085104,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1085104,PI 592822,Capsicum annuum L.,9.0,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,5.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,,1.0,,9.0,0.0,5.0,,2.0,,3.1,1.0,12.2,2.5,0.0,2.0,1.0,5.0,9.0,,9.0,,,,,,33.0,30.0,0.4,1.0,,,,,,,,,,,,,,,,,,
1087397,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1087397,PI 635817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087406,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1087406,PI 635818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087409,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1087409,PI 586672,Capsicum annuum L.,6.0,5.0,3.0,,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,9.0,3.0,9.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1087631,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1087631,PI 592823,Capsicum annuum L.,5.0,9.0,2.0,9.0,1.0,1.0,,1.0,1.0,0.0,1.0,6.0,2.0,9.0,2.0,1.0,5.0,,1.0,,9.0,0.0,1.0,,1.0,,7.5,1.0,78.9,5.2,0.0,3.0,1.0,8.0,9.0,,9.0,,1.0,1.0,,,40.0,23.0,0.2,1.0,,,,,,,,,,,,,,,,,,
