id,url,plant_id,latin_name,phytophthora root rot,determinate habit,dwarfism,plant habit,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,calyx shape,corolla spots,fasciculated,filament color,flowers per axil,fruit corkiness,fruit length,fruit neck constriction,fruit pods per node,fruit position,fruit shape,fruit weight,fruit width,immature fruit color,leaf pubescence,leaf texture,locule number,mature fruit color,node anthocyanin,pedicel position at anthesis,peduncle insertion,seed color,stem anthocyanin,stem color,stem number,stem pubescence,stigma exsertion,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,pungency,plant height,plant width,anther color,corolla color,cotyledon color,peduncle length,wall thickness,meloidogyne hapla egg,meloidogyne hapla gall,degree of pungency,image,bacterial leaf spot,cucumber mosiac virus,tobacco etch virus,tobacco mosaic virus,verticillium wilt,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,error,core subset,percent dry weight,beet curly top virus,phytophthora,flower angle,curly top virus,flower habit,fruit color_phy,fruit diameter,fruit surface,immature color,spines,maturation,leaf surface,differential host sets,mosaic virus complex,alfalfa mosaic virus,anthracnose,alpha-linoleic acid (18:3alph),arachidic acid (20:0),behenic acid (22:0),gamma-linoleic acid (18:3gam),linoleic acid (18:2),myristic acid (14:0),oleic acid (18:1),palmitic acid (16:0),palmitoleic acid (16:1),seed oil percentage,stearic acid (18:0),seed shape,seed surface,photoperiod,root knot nematode,southern blight,growth habit,adult stem color,blade pigmentation,bract length in millimeters,branching index,flower color,inflorescence density,inflorescence shape,petiole pigmentation,sex type,terminal inflorescence,hundred seed weight,number of seeds per gram
1196526,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1196526,PI 257079,Capsicum chinense Jacq.,,,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,M - MIXED,1 - PRESENT,1 - SMOOTH,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,2 - PURPLE,M,0 - NONE,3,0 - ABSENT,2.0,M - MIXED,4 - CONIC,7.9,2,2 - GREEN,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","5 - (1 = SMOOTH, 9 = CURLED)",3,2 - RED,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,0 - ABSENT,M - MIXED,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",8 - LATE,9 - HIGH (ALL UNIFORM),TAB - TABASCO,0 - SEPARATING CALYX (HAS Sp GENE),"4 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,50,60,4 - PURPLE,2 - GREEN WHITE,,5,,7 - 51% to 65% visible egg masses present on root system,8 - 66% to 80% of root system galled,5 - PUNGENT,,,,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515372,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515372,PI 593559,Capsicum annuum L.,"6 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,,0 - ABSENT,,1 - PENDANT,1 - ELONGATE,,,2 - GREEN,,1 - SMOOTH,M,2 - RED,1 - PRESENT,M - MIXED,1 - PROTRUDED,1 - STRAW,,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,9 - EXSERTED,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,1 - PRESENT,,,2 - YELLOW/BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,114.3,125.4,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450597,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1450597,PI 555625,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 - 26 to 50% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325488,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1325488,PI 430490,Capsicum spp.,,0 - ABSENT,0 - ABSENT,"3 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,"7 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,6.5,0 - ABSENT,1,1 - PENDANT,M - MIXED,29.2,4,1 - DARK GREEN,0 - GLABROUS,1 - SMOOTH,M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",5 - FLAT,1 - STRAW,0 - ABSENT,1 - GREEN,"2 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,,5 - MEDIUM,9 - HIGH (ALL UNIFORM),MIX - MIXED,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,0 - ABSENT,,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,2.75,0.3,4 - 11% to 25% visible egg masses present on root system,4 - 11% to 25% of root system galled,,FLOWER - Image of flower on the plant,,,,,,,,,,,,,,,,4 - >90 DEGREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572884,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572884,PI 640709,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276052,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1276052,PI 368452,Capsicum annuum L.,"5 - Brown roots, small lesions on stems, lower leaves wilted, stunted plants, partial girdling at stem base",,,"3 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,16,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,,2,4 - YELLOW,,1 - SMOOTH,3,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",5 - FLAT,1 - STRAW,,1 - GREEN,1 - SINGLE,0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - EARLY,,PAP - PAPRIKA,,9 - HIGH,,0 - ABSENT,30,25,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,5,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269765,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1269765,PI 360727,Capsicum chinense Jacq.,,,,,,,,,2 - SAUCER SHAPED,,,,,,6,,1.0,1 - PENDANT,,0.7,2,,,,,5 - ORANGE,,,,,,,,,,9 - VERY LATE,,MIX - MIXED,,"5 - (1 = LOW,  9 = HIGH)",,,55,70,,,,,,,,9 - VERY PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,645.08,222.52,867.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047115,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047115,PI 656276,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,2,0 - ABSENT,,1 - PENDANT,1 - ELONGATE,,1,2 - GREEN,3 - SPARSE,"3 - (1 = SMOOTH, 9 = CURLED)",3,2 - RED,1 - PRESENT,1 - PENDANT,5 - FLAT,1 - STRAW,,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",,9 - HIGH (ALL UNIFORM),,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,,,4 - PURPLE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142060,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1142060,PI 164961,Capsicum annuum L.,"3 - Brown roots, slight stunting, very small lesions on stems or small water-soaked lesions at base of stem, browning of primary root",0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,M - MIXED,0 - ABSENT,9 - SERRATE,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,7,0 - ABSENT,1.0,1 - PENDANT,6 - BELL,,5,2 - GREEN,0 - GLABROUS,1 - SMOOTH,3,2 - RED,1 - PRESENT,1 - PENDANT,M - MIXED,1 - STRAW,,,M - MIXED,M - MIXED,"7 - (1 = INSERTED, 9 = EXSERTED)",5 - MEDIUM,"3 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",BEL - BELL,,"3 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,50,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266942,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266942,PI 357626,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,9,,1.0,1 - PENDANT,1 - ELONGATE,,3,,,,,2 - RED,,,,,,,,,,8 - LATE,,CHL - CHILI,,"5 - (1 = LOW,  9 = HIGH)",,,40,40,,,,,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047101,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047101,PI 593562,Capsicum annuum L.,"4 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,0 - ABSENT,,1 - PRESENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,,0 - NONE,9,0 - ABSENT,,1 - PENDANT,2 - OBLATE,11,2,1 - DARK GREEN,0 - GLABROUS,1 - SMOOTH,2,2 - RED,1 - PRESENT,,,1 - STRAW,0 - ABSENT,1 - GREEN,,3 - SPARSE,9 - EXSERTED,,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",CHL - CHILI,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),,,1 - PRESENT,,,3 - BLUE,1 - WHITE OR PALE YELLOW,,5,,,,,PLANT - Image of plant,,,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276026,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1276026,PI 368426,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,1 - CUP SHAPED,,,,,,,,1.0,M - MIXED,1 - ELONGATE,,,,,,,,,,,,,,,,,1 - EARLY,,MIX - MIXED,,9 - HIGH,,,30,30,,,,,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906305,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906305,PI 666422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275757,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1275757,PI 368079,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,,,1.0,1 - PENDANT,,,,,,,,2 - RED,,,,,,,,,,8 - LATE,,MIX - MIXED,,"5 - (1 = LOW,  9 = HIGH)",,,60,45,,,,,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161213,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1161213,PI 187331,Capsicum annuum L.,"7 - Brown roots, large lesions on stems, girdling, whole plant wilted and stunted",,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,1 - POINTED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,"3 - (0 = NONE, 9 = HIGH)",10,0 - ABSENT,1.0,1 - PENDANT,1 - ELONGATE,13,3,1 - DARK GREEN,0 - GLABROUS,1 - SMOOTH,2,2 - RED,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",M - MIXED,1 - STRAW,0 - ABSENT,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,5 - MEDIUM,9 - HIGH (ALL UNIFORM),CHL - CHILI,0 - SEPARATING CALYX (HAS Sp GENE),"6 - (1 = LOW,  9 = HIGH)",,1 - PRESENT,70,,M - MIXED,1 - WHITE OR PALE YELLOW,,5,,9 - 81% to 100% visible egg masses present on root system,9 - 81% to 100% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,9 - SUSCEPTIBLE,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327753,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1327753,PI 432817,Capsicum annuum L.,"5 - Brown roots, small lesions on stems, lower leaves wilted, stunted plants, partial girdling at stem base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336552,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1336552,PI 441616,Capsicum chinense Jacq.,,,,,,,,,,,,,,,3.5,,3.0,1 - PENDANT,,1.6,1.22,,,,,M - MIXED,,,,,,,,,,5 - MEDIUM,,MIX - MIXED,,,,,,,,,,,,,,5 - PUNGENT,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,908.25,408.4,1316.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140382,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1140382,PI 163200,Capsicum annuum L.,"7 - Brown roots, large lesions on stems, girdling, whole plant wilted and stunted",0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,9 - SERRATE,1 - CUP SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,3,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,,1,2 - GREEN,0 - GLABROUS,1 - SMOOTH,3,4 - YELLOW,1 - PRESENT,"5 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,,,"5 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - EARLY,"5 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",TAB - TABASCO,,"6 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,82,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,4,,5 - 26% to 35% visible egg masses present on root system,5 - 26% to 35% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775127,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1775127,PI 653746,Capsicum chinense Jacq.,,,,,0 - ABSENT,,0 - ABSENT,,,0 - ABSENT,1 - PRESENT,,4,"1 - (0 = NONE, 9 = HIGH)",1.59,,,9 - ERECT,,11.3,0.86,,,,1,2 - RED,,,,,,,,,,,,,,,,,,,3 - BLUE,1 - WHITE OR PALE YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572444,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572444,PI 640609,Capsicum annuum L.,"5 - Brown roots, small lesions on stems, lower leaves wilted, stunted plants, partial girdling at stem base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906432,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906432,PI 666599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906416,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1906416,PI 666569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515280,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515280,PI 593498,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,9 - TALL OR UPRIGHT,M - MIXED,M - MIXED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",,0 - ABSENT,0 - ABSENT,1 - WHITE,M,0 - NONE,,0 - ABSENT,,M - MIXED,M - MIXED,,,2 - GREEN,,1 - SMOOTH,M,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - PROTRUDED,1 - STRAW,,M - MIXED,9 - MULTIPLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,,,,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),,,1 - PRESENT,,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,1,,,,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145275,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1145275,PI 169123,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,9 - TALL OR UPRIGHT,0 - ABSENT,1 - POINTED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,8,0 - ABSENT,1.0,1 - PENDANT,6 - BELL,,6,2 - GREEN,0 - GLABROUS,"3 - (1 = SMOOTH, 9 = CURLED)",2,2 - RED,1 - PRESENT,"7 - (1 = PENDANT, 9 = ERECT)","3 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,8 - LATE,9 - HIGH (ALL UNIFORM),MIX - MIXED,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,57,50,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,3,,7 - 51% to 65% visible egg masses present on root system,7 - 51% to 65% of root system galled,5 - PUNGENT,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180650,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1180650,PI 224434,Capsicum annuum L.,"6 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,8,0 - ABSENT,1.0,1 - PENDANT,4 - CONIC,,4,2 - GREEN,,1 - SMOOTH,M,2 - RED,0 - ABSENT,"5 - (1 = PENDANT, 9 = ERECT)",5 - FLAT,1 - STRAW,,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",5 - INTERMEDIATE,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - EARLY,,PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),"5 - (1 = LOW,  9 = HIGH)",,0 - ABSENT,70,65,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,M,,,,"4 - (1 = SWEET,  9 = VERY PUNGENT)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266764,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1266764,PI 357448,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,17,,1.0,M - MIXED,1 - ELONGATE,,3,,,,,2 - RED,,,,,,,,,,1 - EARLY,,CHL - CHILI,,"5 - (1 = LOW,  9 = HIGH)",,,45,30,,,,,,,,5 - PUNGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572831,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1572831,PI 640680,Capsicum annuum L.,"3 - Brown roots, slight stunting, very small lesions on stems or small water-soaked lesions at base of stem, browning of primary root",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152906,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1152906,PI 176465,Capsicum annuum L.,9 - Dead plants,0 - ABSENT,0 - ABSENT,"5 - COMPACT, HEIGHT = WIDTH",0 - ABSENT,M - MIXED,0 - ABSENT,M - MIXED,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,4,0 - ABSENT,1.0,1 - PENDANT,3 - ROUND,,4,M - MIXED,0 - GLABROUS,1 - SMOOTH,,2 - RED,M - MIXED,1 - PENDANT,M - MIXED,1 - STRAW,,1 - GREEN,M - MIXED,"1 - (0 = GLABROUS, 9 = EXCESSIVE)","7 - (1 = INSERTED, 9 = EXSERTED)",5 - MEDIUM,1 - LOW (NONE UNIFORM),,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,47,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,,,7 - 51% to 65% visible egg masses present on root system,8 - 66% to 80% of root system galled,1 - SWEET,,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,9 - SUSCEPTIBLE,,,,,,,,,,9 - SUSCEPTIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322336,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1322336,PI 427289,Capsicum annuum L.,"4 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,2 - SAUCER SHAPED,,,,,,4,,1.0,1 - PENDANT,4 - CONIC,,3,,,,,2 - RED,,,,,,,,,,5 - MEDIUM,,PIM - PIMIENTO,,"5 - (1 = LOW,  9 = HIGH)",,,79,77,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515396,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1515396,PI 593587,Capsicum annuum L.,9 - Dead plants,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",0 - ABSENT,"7 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,1 - SMOOTH,2 - SAUCER SHAPED,0 - ABSENT,0 - ABSENT,1 - WHITE,1,0 - NONE,5,0 - ABSENT,1,1 - PENDANT,4 - CONIC,5.8,3,4 - YELLOW,0 - GLABROUS,1 - SMOOTH,2,2 - RED,0 - ABSENT,"3 - (1 = PENDANT, 9 = ERECT)","7 - (1 = PROTRUDED, 9 = INSERTED)",1 - STRAW,0 - ABSENT,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,"7 - (1 = INSERTED, 9 = EXSERTED)",8 - LATE,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,0 - SEPARATING CALYX (HAS Sp GENE),"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,1 - PRESENT,,,3 - BLUE,1 - WHITE OR PALE YELLOW,1 - GREEN,2,0.2,,,,PLANT - Image of plant,,,,,,,,,,,,"Y - YES, ACCESSION IS PART OF THE CORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519326,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1519326,PI 594131,Capsicum annuum L.,"4 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276064,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1276064,PI 368464,Capsicum annuum L.,9 - Dead plants,,,,,,,,2 - SAUCER SHAPED,,,,,,12,,1.0,1 - PENDANT,1 - ELONGATE,,3,,,,,2 - RED,,,,,,,,,,1 - EARLY,,PAP - PAPRIKA,,"5 - (1 = LOW,  9 = HIGH)",,,40,55,,,,,,,,1 - SWEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
