id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,anther color,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,corolla color,corolla spots,cotyledon color,fasciculated,filament color,flowers per axil,fruit corkiness,fruit neck constriction,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,pungency,dwarfism,calyx shape,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,stem anthocyanin,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,core subset,image,error,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1047761,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047761,PI 653673,Capsicum chinense Jacq.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,2,0 - NONE,1 - PRESENT,9 - ERECT,2 - OBLATE,3 - GREEN YELLOW,1 - SMOOTH,5 - ORANGE,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,,2.71,,1.9,1.49,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",4,9 - ERECT,,,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",,,9 - HIGH,0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,855.56,334.85,1190.41,,,,,,,,
1047769,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047769,Grif 9303,Capsicum frutescens L.,,,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,9 - ERECT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,9 - EXSERTED,1 - PRESENT,,,,,,,,M,9 - ERECT,,,,,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,1 - RESISTANT,,,,,
1047770,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047770,Grif 9304,Capsicum chinense Jacq.,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",4 - PURPLE,0 - ABSENT,M - MIXED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,2 - GREEN,"2 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)",5 - INTERMEDIATE,M - MIXED,1 - PRESENT,,,6.34,,7.5,2.34,,M,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,290,94.92,384.93,,,,,,,,
1047780,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047780,Grif 9305,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,2 - RED,,,,,,,,,,,,6.08,,6.9,2.05,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,9.02,2.48,11.5,,,,,,,,
1047781,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047781,Grif 9306,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,4.2,2.03,,,,,,,,,,,,,,,,,,,,,,31.79,19.52,51.31,,,,,,,,
1047792,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047792,Grif 9307,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRUIT-PLANT - Image of fruit on the plant,,,,,,,,,,,,,,,,,,,,
1047793,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047793,Grif 9308,Capsicum chinense Jacq.,,,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,M - MIXED,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,M - MIXED,5,1 - STRAW,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,1 - PRESENT,,,3.94,,3.1,1.55,,M,9 - ERECT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,33.12,12.35,45.47,,,,,,,,
1047803,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047803,PI 653681,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,9 - ERECT,4 - CONIC,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3,1 - STRAW,1 - GREEN,1 - SINGLE,3 - SPARSE,"7 - (1 = INSERTED, 9 = EXSERTED)",0 - ABSENT,0 - ABSENT,,4,,,2,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",3,9 - ERECT,,,9 - HIGH (ALL UNIFORM),,,,0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047804,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047804,Grif 9310,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,5 - BLUNT,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,9 - ERECT,3 - ROUND,3 - GREEN YELLOW,"5 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,5 - FLAT,3,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,1 - PRESENT,0 - ABSENT,,4,,,1,3 - SPARSE,3,9 - ERECT,,,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047814,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047814,PI 688677,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,9 - SUNKEN,1 - PRESENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,2,"1 - (0 = NONE, 9 = HIGH)",0 - ABSENT,1 - PENDANT,6 - BELL,2 - GREEN,"5 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,5 - FLAT,4,1 - STRAW,1 - GREEN,1 - SINGLE,3 - SPARSE,5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,,3,,,2.5,3 - SPARSE,5,1 - PENDANT,,,9 - HIGH (ALL UNIFORM),,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047815,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047815,Grif 9312,Capsicum frutescens L.,,0 - ABSENT,,3 - BLUE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,,0 - ABSENT,2 - PURPLE,,0 - NONE,0 - ABSENT,9 - ERECT,4 - CONIC,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,,7,1 - STRAW,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,,1 - CUP SHAPED,5,,3.6,2,0 - GLABROUS,2,,0 - ABSENT,,9 - HIGH (ALL UNIFORM),CHL - CHILI,0 - SEPARATING CALYX (HAS Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",FRUIT-PLANT - Image of fruit on the plant,,,,,,,,,,,,,,,,,,,,
1047826,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047826,Grif 9313,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047827,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047827,Grif 9314,Capsicum frutescens L.,,,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,M - MIXED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,9 - ERECT,M - MIXED,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,"7 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,1 - PRESENT,,,,,,,,M,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047837,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047837,Grif 9315,Capsicum frutescens L.,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,M - MIXED,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,1 - PRESENT,,,,,,,,2,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047838,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047838,Grif 9316,Capsicum frutescens L.,,,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,M - MIXED,M - MIXED,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",4 - CONIC,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,M - MIXED,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,3 - SPARSE,1 - INSERTED,1 - PRESENT,,,,,,,,M,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047850,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047850,Grif 9317,Capsicum frutescens L.,,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,M,0 - NONE,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - ELONGATE,2 - GREEN,"2 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,M - MIXED,9 - MULTIPLE,3 - SPARSE,9 - EXSERTED,1 - PRESENT,,,,,,,,M,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047853,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047853,PI 688670,Capsicum chinense Jacq.,,0 - ABSENT,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,1 - PRESENT,2 - PURPLE,2,0 - NONE,0 - ABSENT,9 - ERECT,4 - CONIC,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,0 - ABSENT,5 - FLAT,3,1 - STRAW,1 - GREEN,1 - SINGLE,3 - SPARSE,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,,1.5,,,1,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",2,9 - ERECT,,,9 - HIGH (ALL UNIFORM),,,9 - HIGH,0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,,,,,,,,
1047865,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047865,Grif 9319,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,3 - 51 to 75% of the vascular tissue exhibiting discoloration,,,,,,,,,,,
1047866,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047866,PI 639659,Capsicum spp.,,0 - ABSENT,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",4 - PURPLE,1 - PRESENT,"6 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,M,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,2 - GREEN,"8 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,"6 - (1 = PROTRUDED, 9 = INSERTED)",4,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",M - MIXED,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,8,1,21.9,3,3 - SPARSE,3,"6 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,8 - LATE,9 - HIGH (ALL UNIFORM),PIM - PIMIENTO,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"2 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.3,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,4 - >90 DEGREES,,,,,,,
1047875,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047875,Grif 9321,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047888,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047888,Grif 9323,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047889,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047889,PI 656277,Capsicum chinense Jacq.,9 - Dead plants,0 - ABSENT,1 - SPRAWLING,3 - BLUE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,2 - GREEN,"7 - (1 = SMOOTH, 9 = CURLED)",3 - BROWN,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,,6,,,2.5,3 - SPARSE,3,1 - PENDANT,,,9 - HIGH (ALL UNIFORM),,,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,,,,,,,,
1047901,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047901,Grif 9325,Capsicum chinense Jacq.,,0 - ABSENT,9 - TALL OR UPRIGHT,2 - YELLOW/BLUE,1 - PRESENT,1 - POINTED,1 - PRESENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,2,0 - NONE,0 - ABSENT,1 - PENDANT,4 - CONIC,5 - WHITE,,5 - ORANGE,1 - PRESENT,5 - FLAT,3,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,0 - ABSENT,,5,,,3,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",4,"7 - (1 = PENDANT, 9 = ERECT)",,,9 - HIGH (ALL UNIFORM),,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,,,,,,,,
1047902,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047902,PI 639660,Capsicum frutescens L.,,0 - ABSENT,"2 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,"4 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,"2 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,1 - DARK GREEN,"2 - (1 = SMOOTH, 9 = CURLED)",3 - BROWN,1 - PRESENT,5 - FLAT,5,1 - STRAW,1 - GREEN,"2 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,16,1,15.6,2.5,0 - GLABROUS,2,"5 - (1 = PENDANT, 9 = ERECT)",1 - PRESENT,9 - VERY LATE,9 - HIGH (ALL UNIFORM),CHL - CHILI,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),"2 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,0.2,,,,2 - 26 to 50% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,3 - 46-90 DEGREES,,,,,,,
1047913,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047913,Grif 9327,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",3 - BROWN,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",4,1 - STRAW,1 - GREEN,1 - SINGLE,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",1 - INSERTED,1 - PRESENT,0 - ABSENT,,12,,,3,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",4,1 - PENDANT,,,"7 - (1 = LOW - NONE UNIFORM, HIGH - ALL UNIFORM)",,,"3 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047914,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047914,PI 653682,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,1 - PRESENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",3 - BROWN,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3,1 - STRAW,1 - GREEN,1 - SINGLE,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,,12,,,2.5,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",4,1 - PENDANT,,,9 - HIGH (ALL UNIFORM),,,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047924,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047924,Grif 9329,Capsicum frutescens L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,1 - PRESENT,"3 - (1 = POINTED, 9 = SUNKEN)",0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",2 - GREEN WHITE,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,,0 - NONE,0 - ABSENT,9 - ERECT,1 - ELONGATE,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,5 - FLAT,3,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,9 - EXSERTED,1 - PRESENT,0 - ABSENT,,1,,,1,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",2,9 - ERECT,,,9 - HIGH (ALL UNIFORM),,,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1047926,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047926,Grif 9330,Capsicum annuum L.,,0 - ABSENT,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",3,1 - STRAW,1 - GREEN,1 - SINGLE,9 - EXCESSIVE,"7 - (1 = INSERTED, 9 = EXSERTED)",1 - PRESENT,0 - ABSENT,,5,,,2.5,9 - EXCESSIVE,2,1 - PENDANT,,,9 - HIGH (ALL UNIFORM),,,"5 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1047937,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047937,Grif 9331,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,,0 - ABSENT,1 - SPRAWLING,3 - BLUE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,1 - PRESENT,1 - WHITE,1,0 - NONE,0 - ABSENT,9 - ERECT,2 - OBLATE,2 - GREEN,"5 - (1 = SMOOTH, 9 = CURLED)",2 - RED,0 - ABSENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",2,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,9 - EXSERTED,1 - PRESENT,0 - ABSENT,,6,,,3,0 - GLABROUS,2,9 - ERECT,,,9 - HIGH (ALL UNIFORM),,,"7 - (1 = LOW,  9 = HIGH)",0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,4 - 76 to 100% discoloration in the absence of foliar symptoms,,,,,,,,,,,
